station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6
560984,2019-02-15,27.6658986773883,-114.921661819502,2019,1,2118.0,392.0,290.0,56.0,11,0,4,7,-32767
560985,2019-02-15,27.6661693305257,-114.921656697339,2019,1,1995.0,440.0,275.0,63.0,12,0,5,7,-32767
560986,2019-02-15,27.6664399836516,-114.921651575104,2019,1,983.0,346.0,132.0,47.0,11,0,4,7,-32767
560987,2019-02-15,27.6667106367661,-114.921646452797,2019,1,133.0,133.0,16.0,16.0,10,0,3,7,-32767
561003,2019-02-15,27.6629169318642,-114.921414182514,2019,1,391.0,207.0,50.0,26.0,12,0,6,6,-32767
561004,2019-02-15,27.6631875850753,-114.921409060388,2019,1,3215.0,531.0,451.0,78.0,13,0,6,7,-32767
561005,2019-02-15,27.663458238275,-114.921403938191,2019,1,5062.0,764.0,647.0,85.0,12,0,5,7,-32767
561006,2019-02-15,27.6637288914633,-114.921398815922,2019,1,5243.0,789.0,662.0,87.0,12,0,5,7,-32767
561007,2019-02-15,27.6639995446401,-114.921393693582,2019,1,5324.0,553.0,720.0,65.0,11,0,5,6,-32767
561008,2019-02-15,27.6642701978054,-114.92138857117,2019,1,2393.0,329.0,329.0,48.0,11,0,5,6,-32767
561012,2019-02-15,27.6653528103524,-114.921368080809,2019,1,247.0,166.0,30.0,20.0,11,0,5,6,-32767
561013,2019-02-15,27.6656234634605,-114.921362958041,2019,1,2217.0,339.0,302.0,50.0,11,0,5,6,-32767
561014,2019-02-15,27.6658941165571,-114.921357835201,2019,1,1400.0,344.0,185.0,47.0,10,0,4,6,-32767
561015,2019-02-15,27.6661647696423,-114.921352712289,2019,1,498.0,276.0,66.0,37.0,12,0,5,7,-32767
561016,2019-02-15,27.6664354227161,-114.921347589306,2019,1,587.0,316.0,79.0,43.0,11,0,4,7,-32767
561033,2019-02-15,27.6629123709407,-114.92111020651,2019,1,2106.0,454.0,291.0,66.0,13,0,6,7,-32767
561034,2019-02-15,27.6631830240997,-114.921105083636,2019,1,4639.0,716.0,607.0,86.0,13,0,6,7,-32767
561035,2019-02-15,27.6634536772472,-114.921099960691,2019,1,5419.0,763.0,682.0,82.0,12,0,5,7,-32767
561036,2019-02-15,27.6637243303833,-114.921094837674,2019,1,5199.0,749.0,662.0,83.0,12,0,5,7,-32767
561037,2019-02-15,27.663994983508,-114.921089714586,2019,1,5116.0,570.0,697.0,71.0,11,0,5,6,-32767
561038,2019-02-15,27.6642656366212,-114.921084591426,2019,1,2537.0,376.0,351.0,55.0,11,0,5,6,-32767
561039,2019-02-15,27.6645362897229,-114.921079468196,2019,1,115.0,115.0,14.0,14.0,11,0,5,6,-32767
561042,2019-02-15,27.6653482489594,-114.921064098075,2019,1,169.0,169.0,22.0,22.0,11,0,5,6,-32767
561043,2019-02-15,27.6656189020154,-114.921058974558,2019,1,638.0,278.0,83.0,37.0,11,0,5,6,-32767
561060,2019-02-15,27.662637156233,-114.920811354127,2019,1,313.0,212.0,42.0,28.0,13,0,6,7,-32767
561061,2019-02-15,27.6629078093512,-114.920806230577,2019,1,3144.0,624.0,442.0,91.0,13,0,6,7,-32767
561062,2019-02-15,27.6631784624581,-114.920801106955,2019,1,5595.0,608.0,716.0,63.0,13,0,6,7,-32767
561063,2019-02-15,27.6634491155534,-114.920795983262,2019,1,5591.0,766.0,696.0,80.0,12,0,5,7,-32767
561064,2019-02-15,27.6637197686374,-114.920790859498,2019,1,5380.0,739.0,687.0,81.0,12,0,5,7,-32767
561065,2019-02-15,27.6639904217098,-114.920785735662,2019,1,5191.0,605.0,696.0,72.0,11,0,5,6,-32767
561066,2019-02-15,27.6642610747708,-114.920780611754,2019,1,3566.0,448.0,505.0,69.0,11,0,5,6,-32767
561067,2019-02-15,27.6645317278204,-114.920775487776,2019,1,442.0,234.0,56.0,30.0,11,0,5,6,-32767
561088,2019-02-15,27.6626325940297,-114.920507379013,2019,1,900.0,337.0,122.0,46.0,13,0,6,7,-32767
561089,2019-02-15,27.6629032470958,-114.920502254715,2019,1,4033.0,656.0,548.0,87.0,13,0,6,7,-32767
561090,2019-02-15,27.6631739001504,-114.920497130345,2019,1,5082.0,738.0,645.0,81.0,13,0,6,7,-32767
561091,2019-02-15,27.6634445531936,-114.920492005905,2019,1,5292.0,765.0,671.0,84.0,12,0,5,7,-32767
561092,2019-02-15,27.6637152062254,-114.920486881392,2019,1,4930.0,743.0,644.0,87.0,12,0,5,7,-32767
561093,2019-02-15,27.6639858592457,-114.920481756809,2019,1,4940.0,569.0,671.0,68.0,11,0,5,6,-32767
561094,2019-02-15,27.6642565122545,-114.920476632154,2019,1,3054.0,374.0,426.0,57.0,11,0,5,6,-32767
561095,2019-02-15,27.6645271652519,-114.920471507427,2019,1,263.0,178.0,33.0,22.0,11,0,5,6,-32767
561108,2019-02-15,27.6680456531763,-114.920404879483,2019,1,108.0,108.0,12.0,12.0,9,0,2,7,-32767
561109,2019-02-15,27.6683163060134,-114.920399753756,2019,1,261.0,261.0,35.0,35.0,8,0,2,6,-32767
561116,2019-02-15,27.6626280311604,-114.92020340397,2019,1,1834.0,505.0,255.0,73.0,13,0,6,7,-32767
561117,2019-02-15,27.6628986841744,-114.920198278924,2019,1,4634.0,688.0,610.0,83.0,13,0,6,7,-32767
561118,2019-02-15,27.6631693371768,-114.920193153807,2019,1,5505.0,656.0,700.0,68.0,12,0,6,6,-32767
561119,2019-02-15,27.6634399901679,-114.920188028619,2019,1,5543.0,663.0,713.0,71.0,11,0,5,6,-32767
561120,2019-02-15,27.6637106431474,-114.920182903359,2019,1,4827.0,612.0,655.0,76.0,11,0,5,6,-32767
561121,2019-02-15,27.6639812961155,-114.920177778027,2019,1,4742.0,516.0,659.0,68.0,11,0,5,6,-32767
561122,2019-02-15,27.6642519490722,-114.920172652625,2019,1,3326.0,377.0,468.0,58.0,11,0,5,6,-32767
561123,2019-02-15,27.6645226020175,-114.92016752715,2019,1,1276.0,271.0,165.0,36.0,11,0,5,6,-32767
561136,2019-02-15,27.6680410892634,-114.920100889483,2019,1,247.0,247.0,33.0,33.0,8,0,2,6,-32767
561144,2019-02-15,27.6626234676252,-114.919899428999,2019,1,2492.0,643.0,354.0,94.0,12,0,6,6,-32767
561145,2019-02-15,27.662894120587,-114.919894303206,2019,1,4657.0,722.0,605.0,86.0,13,0,6,7,-32767
561146,2019-02-15,27.6631647735373,-114.919889177341,2019,1,5041.0,734.0,640.0,82.0,13,0,6,7,-32767
561147,2019-02-15,27.6634354264761,-114.919884051404,2019,1,5023.0,765.0,644.0,88.0,12,0,5,7,-32767
561148,2019-02-15,27.6637060794035,-114.919878925397,2019,1,4552.0,719.0,609.0,90.0,12,0,5,7,-32767
561149,2019-02-15,27.6639767323194,-114.919873799317,2019,1,4415.0,684.0,602.0,90.0,12,0,5,7,-32767
561150,2019-02-15,27.6642473852239,-114.919868673167,2019,1,3631.0,523.0,515.0,80.0,11,0,5,6,-32767
561151,2019-02-15,27.6645180381169,-114.919863546945,2019,1,723.0,312.0,96.0,42.0,11,0,5,6,-32767
561171,2019-02-15,27.669931093573,-114.919761007498,2019,1,101.0,101.0,12.0,12.0,12,0,5,7,-32767
561172,2019-02-15,27.6623482505031,-114.919600580569,2019,1,102.0,102.0,12.0,12.0,13,0,7,6,-32767
561173,2019-02-15,27.6626189034241,-114.919595454099,2019,1,1862.0,578.0,261.0,84.0,12,0,6,6,-32767
561174,2019-02-15,27.6628895563336,-114.919590327558,2019,1,3585.0,775.0,482.0,101.0,13,0,6,7,-32767
561175,2019-02-15,27.6631602092317,-114.919585200945,2019,1,4699.0,742.0,620.0,91.0,12,0,5,7,-32767
561176,2019-02-15,27.6634308621184,-114.919580074261,2019,1,4834.0,616.0,656.0,78.0,12,0,5,7,-32767
561177,2019-02-15,27.6637015149935,-114.919574947506,2019,1,3828.0,640.0,527.0,87.0,12,0,5,7,-32767
561178,2019-02-15,27.6639721678573,-114.919569820679,2019,1,3477.0,671.0,485.0,94.0,12,0,5,7,-32767
561179,2019-02-15,27.6642428207096,-114.91956469378,2019,1,2639.0,492.0,370.0,72.0,12,0,5,7,-32767
561180,2019-02-15,27.6645134735504,-114.919559566811,2019,1,632.0,230.0,80.0,29.0,12,0,5,7,-32767
561191,2019-02-15,27.6674906540439,-114.919503165425,2019,1,576.0,381.0,79.0,52.0,9,0,2,7,-32767
561192,2019-02-15,27.6677613067473,-114.919498037598,2019,1,1376.0,705.0,197.0,101.0,9,0,2,7,-32767
561193,2019-02-15,27.6680319594393,-114.919492909699,2019,1,622.0,417.0,86.0,58.0,9,0,2,7,-32767
561202,2019-02-15,27.662614338557,-114.919291479271,2019,1,374.0,206.0,48.0,27.0,13,0,6,7,-32767
561203,2019-02-15,27.6628849914144,-114.919286351982,2019,1,1806.0,595.0,258.0,85.0,13,0,6,7,-32767
561204,2019-02-15,27.6631556442602,-114.919281224622,2019,1,3268.0,750.0,449.0,101.0,12,0,5,7,-32767
561205,2019-02-15,27.6634262970946,-114.91927609719,2019,1,2872.0,678.0,401.0,96.0,12,0,5,7,-32767
561206,2019-02-15,27.6636969499176,-114.919270969687,2019,1,2392.0,559.0,335.0,82.0,12,0,5,7,-32767
561207,2019-02-15,27.6639676027292,-114.919265842112,2019,1,2646.0,585.0,374.0,85.0,12,0,5,7,-32767
561208,2019-02-15,27.6642382555292,-114.919260714466,2019,1,2573.0,575.0,363.0,84.0,12,0,5,7,-32767
561209,2019-02-15,27.6645089083179,-114.919255586748,2019,1,570.0,263.0,74.0,35.0,12,0,5,7,-32767
561220,2019-02-15,27.6674860882371,-114.919199177136,2019,1,595.0,424.0,82.0,59.0,9,0,2,7,-32767
561221,2019-02-15,27.6677567408883,-114.919194048561,2019,1,1406.0,622.0,197.0,89.0,9,0,2,7,-32767
561222,2019-02-15,27.6680273935281,-114.919188919914,2019,1,861.0,444.0,118.0,61.0,9,0,2,7,-32767
561230,2019-02-15,27.6626097730239,-114.918987504514,2019,1,150.0,150.0,20.0,20.0,12,0,6,6,-32767
561231,2019-02-15,27.6628804258291,-114.918982376478,2019,1,1306.0,426.0,179.0,60.0,12,0,6,6,-32767
561232,2019-02-15,27.6631510786227,-114.918977248369,2019,1,2074.0,576.0,291.0,83.0,11,0,5,6,-32767
561233,2019-02-15,27.6634217314049,-114.91897212019,2019,1,2335.0,588.0,330.0,85.0,12,0,5,7,-32767
561234,2019-02-15,27.6636923841757,-114.918966991939,2019,1,2117.0,582.0,300.0,83.0,12,0,5,7,-32767
561235,2019-02-15,27.663963036935,-114.918961863616,2019,1,1509.0,404.0,207.0,56.0,12,0,5,7,-32767
561236,2019-02-15,27.6642336896829,-114.918956735222,2019,1,579.0,244.0,74.0,31.0,11,0,5,6,-32767
561250,2019-02-15,27.6680228269508,-114.9188849302,2019,1,272.0,272.0,37.0,37.0,9,0,2,7,-32767
561258,2019-02-15,27.6628758595778,-114.918678401044,2019,1,226.0,158.0,28.0,20.0,12,0,6,6,-32767
561259,2019-02-15,27.6631465123193,-114.918673272189,2019,1,1165.0,424.0,160.0,59.0,11,0,5,6,-32767
561260,2019-02-15,27.6634171650493,-114.918668143261,2019,1,1924.0,513.0,268.0,73.0,11,0,5,6,-32767
561261,2019-02-15,27.6636878177678,-114.918663014262,2019,1,2229.0,619.0,317.0,89.0,12,0,5,7,-32767
561262,2019-02-15,27.6639584704749,-114.918657885192,2019,1,1417.0,355.0,191.0,48.0,11,0,5,6,-32767
561284,2019-02-15,27.669912827134,-114.918545027557,2019,1,174.0,174.0,23.0,23.0,11,0,5,6,-32767
561286,2019-02-15,27.6631419453498,-114.918369296079,2019,1,300.0,215.0,38.0,28.0,11,0,5,6,-32767
561287,2019-02-15,27.6634125980276,-114.918364166404,2019,1,1223.0,435.0,169.0,60.0,11,0,5,6,-32767
561288,2019-02-15,27.6636832506939,-114.918359036657,2019,1,1793.0,542.0,251.0,78.0,12,0,5,7,-32767
561289,2019-02-15,27.6639539033488,-114.918353906839,2019,1,775.0,283.0,100.0,37.0,11,0,5,6,-32767
561314,2019-02-15,27.6634080303399,-114.918060189618,2019,1,212.0,212.0,29.0,29.0,11,0,5,6,-32767
561315,2019-02-15,27.663678682954,-114.918055059124,2019,1,236.0,160.0,29.0,19.0,11,0,5,6,-32767
561518,2019-02-15,27.6630870897709,-114.914721588347,2019,1,600.0,267.0,77.0,35.0,11,0,5,6,-32767
561519,2019-02-15,27.6633577418214,-114.914716449699,2019,1,817.0,299.0,106.0,40.0,11,0,5,6,-32767
561529,2019-02-15,27.6630825141439,-114.914417613168,2019,1,279.0,194.0,35.0,25.0,11,0,5,6,-32767
561530,2019-02-15,27.663353166142,-114.914412473772,2019,1,1034.0,328.0,136.0,44.0,11,0,5,6,-32767
561531,2019-02-15,27.6636238181287,-114.914407334304,2019,1,99.0,99.0,11.0,11.0,11,0,5,6,-32767
561539,2019-02-15,27.6630779378509,-114.91411363806,2019,1,131.0,131.0,16.0,16.0,11,0,5,6,-32767
561561,2019-02-15,27.6600870345438,-114.913258274693,2019,1,105.0,105.0,12.0,12.0,11,0,5,6,-32767
561562,2019-02-15,27.6603576864585,-114.913253133094,2019,1,169.0,169.0,22.0,22.0,11,0,5,6,-32767
561563,2019-02-15,27.6606283383619,-114.913247991424,2019,1,420.0,221.0,54.0,28.0,12,0,6,6,-32767
561569,2019-02-15,27.6595411524037,-114.912964592574,2019,1,817.0,289.0,106.0,38.0,11,0,5,6,-32767
561570,2019-02-15,27.6598118042891,-114.912959450371,2019,1,1248.0,386.0,169.0,53.0,11,0,5,6,-32767
561571,2019-02-15,27.6600824561629,-114.912954308096,2019,1,1436.0,316.0,190.0,43.0,11,0,5,6,-32767
561572,2019-02-15,27.6603531080253,-114.91294916575,2019,1,2163.0,335.0,294.0,49.0,11,0,5,6,-32767
561573,2019-02-15,27.6606237598763,-114.912944023333,2019,1,2902.0,482.0,407.0,72.0,12,0,6,6,-32767
561574,2019-02-15,27.6608944117157,-114.912938880843,2019,1,1011.0,326.0,136.0,44.0,13,0,7,6,-32767
561575,2019-02-15,27.6611650635438,-114.912933738282,2019,1,80.0,80.0,9.0,9.0,13,0,7,6,-32767
561588,2019-02-15,27.6592659216174,-114.912665770423,2019,1,719.0,316.0,94.0,42.0,10,0,4,6,-32767
561589,2019-02-15,27.6595365734618,-114.912660627544,2019,1,2344.0,598.0,329.0,87.0,11,0,5,6,-32767
561590,2019-02-15,27.6598072252947,-114.912655484594,2019,1,2435.0,606.0,343.0,88.0,11,0,5,6,-32767
561591,2019-02-15,27.6600778771162,-114.912650341572,2019,1,2874.0,547.0,403.0,82.0,11,0,5,6,-32767
561592,2019-02-15,27.6603485289262,-114.912645198478,2019,1,3504.0,568.0,492.0,82.0,13,0,6,7,-32767
561593,2019-02-15,27.6606191807248,-114.912640055313,2019,1,3608.0,621.0,488.0,82.0,13,0,6,7,-32767
561594,2019-02-15,27.6608898325119,-114.912634912075,2019,1,2405.0,515.0,336.0,75.0,13,0,7,6,-32767
561595,2019-02-15,27.6611604842876,-114.912629768767,2019,1,1104.0,324.0,147.0,44.0,13,0,7,6,-32767
561616,2019-02-15,27.6592613420618,-114.912361806213,2019,1,1064.0,387.0,142.0,53.0,10,0,4,6,-32767
561617,2019-02-15,27.6595319938539,-114.912356662586,2019,1,2906.0,641.0,403.0,94.0,11,0,5,6,-32767
561618,2019-02-15,27.6598026456344,-114.912351518888,2019,1,2617.0,667.0,371.0,98.0,11,0,5,6,-32767
561619,2019-02-15,27.6600732974035,-114.912346375119,2019,1,2127.0,606.0,299.0,88.0,11,0,5,6,-32767
561620,2019-02-15,27.6603439491612,-114.912341231277,2019,1,2950.0,614.0,412.0,89.0,13,0,6,7,-32767
561621,2019-02-15,27.6606146009074,-114.912336087364,2019,1,2682.0,489.0,373.0,73.0,12,0,6,6,-32767
561622,2019-02-15,27.6608852526421,-114.91233094338,2019,1,1226.0,365.0,165.0,51.0,13,0,7,6,-32767
561623,2019-02-15,27.6611559043655,-114.912325799323,2019,1,692.0,272.0,90.0,36.0,13,0,7,6,-32767
561650,2019-02-15,27.6592567618405,-114.912057842074,2019,1,469.0,259.0,59.0,34.0,10,0,4,6,-32767
561651,2019-02-15,27.6595274135801,-114.9120526977,2019,1,1579.0,530.0,219.0,76.0,11,0,5,6,-32767
561652,2019-02-15,27.6597980653083,-114.912047553255,2019,1,1759.0,503.0,243.0,72.0,11,0,5,6,-32767
561653,2019-02-15,27.6600687170251,-114.912042408738,2019,1,1467.0,463.0,202.0,65.0,11,0,5,6,-32767
561654,2019-02-15,27.6603393687303,-114.912037264149,2019,1,1997.0,510.0,278.0,73.0,12,0,6,6,-32767
561655,2019-02-15,27.6606100204242,-114.912032119488,2019,1,594.0,273.0,78.0,37.0,13,0,7,6,-32767
561684,2019-02-15,27.6592521809533,-114.911753878008,2019,1,400.0,213.0,50.0,27.0,11,0,5,6,-32767
561685,2019-02-15,27.6595228326406,-114.911748732886,2019,1,737.0,268.0,94.0,35.0,11,0,5,6,-32767
561686,2019-02-15,27.6597934843164,-114.911743587693,2019,1,924.0,336.0,123.0,45.0,11,0,5,6,-32767
561687,2019-02-15,27.6600641359807,-114.911738442428,2019,1,1654.0,509.0,231.0,72.0,11,0,5,6,-32767
561688,2019-02-15,27.6603347876336,-114.911733297091,2019,1,1287.0,290.0,170.0,39.0,12,0,6,6,-32767
561721,2019-02-15,27.6592475994002,-114.911449914013,2019,1,627.0,273.0,81.0,36.0,11,0,5,6,-32767
561722,2019-02-15,27.6595182510351,-114.911444768143,2019,1,1184.0,360.0,159.0,49.0,11,0,5,6,-32767
561723,2019-02-15,27.6597889026585,-114.911439622203,2019,1,2020.0,567.0,283.0,82.0,11,0,5,6,-32767
561724,2019-02-15,27.6600595542704,-114.91143447619,2019,1,2136.0,516.0,297.0,74.0,11,0,5,6,-32767
561725,2019-02-15,27.6603302058709,-114.911429330106,2019,1,1021.0,247.0,131.0,32.0,13,0,6,7,-32767
561730,2019-02-15,27.6616834637015,-114.911403598609,2019,1,80.0,80.0,9.0,9.0,13,0,6,7,-32767
561761,2019-02-15,27.6592430171813,-114.911145950089,2019,1,675.0,293.0,88.0,39.0,11,0,5,6,-32767
561762,2019-02-15,27.6595136687638,-114.911140803473,2019,1,2015.0,569.0,282.0,82.0,11,0,5,6,-32767
561763,2019-02-15,27.6597843203348,-114.911135656784,2019,1,2935.0,672.0,416.0,100.0,11,0,5,6,-32767
561764,2019-02-15,27.6600549718943,-114.911130510024,2019,1,3051.0,642.0,433.0,95.0,12,0,5,7,-32767
561765,2019-02-15,27.6603256234424,-114.911125363192,2019,1,2231.0,404.0,307.0,59.0,13,0,6,7,-32767
561766,2019-02-15,27.660596274979,-114.911120216288,2019,1,426.0,187.0,53.0,24.0,14,0,7,7,-32767
561800,2019-02-15,27.6592384342966,-114.910841986238,2019,1,370.0,250.0,49.0,33.0,11,0,5,6,-32767
561801,2019-02-15,27.6595090858266,-114.910836838873,2019,1,2467.0,654.0,348.0,96.0,11,0,5,6,-32767
561802,2019-02-15,27.6597797373452,-114.910831691437,2019,1,3526.0,740.0,484.0,102.0,12,0,5,7,-32767
561803,2019-02-15,27.6600503888523,-114.91082654393,2019,1,4087.0,699.0,555.0,92.0,12,0,5,7,-32767
561804,2019-02-15,27.660321040348,-114.91082139635,2019,1,2263.0,396.0,312.0,58.0,13,0,6,7,-32767
561840,2019-02-15,27.659233850746,-114.910538022458,2019,1,306.0,220.0,39.0,29.0,11,0,5,6,-32767
561841,2019-02-15,27.6595045022236,-114.910532874346,2019,1,2307.0,620.0,323.0,91.0,11,0,5,6,-32767
561842,2019-02-15,27.6597751536898,-114.910527726162,2019,1,3994.0,725.0,533.0,93.0,12,0,5,7,-32767
561843,2019-02-15,27.6600458051444,-114.910522577907,2019,1,3721.0,567.0,518.0,79.0,13,0,6,7,-32767
561844,2019-02-15,27.6603164565877,-114.91051742958,2019,1,1165.0,282.0,153.0,38.0,13,0,6,7,-32767
561879,2019-02-15,27.6592292665296,-114.91023405875,2019,1,581.0,308.0,78.0,41.0,11,0,5,6,-32767
561880,2019-02-15,27.6594999179547,-114.91022890989,2019,1,2492.0,550.0,348.0,81.0,11,0,5,6,-32767
561881,2019-02-15,27.6597705693684,-114.910223760959,2019,1,4219.0,714.0,560.0,89.0,12,0,5,7,-32767
561882,2019-02-15,27.6600412207707,-114.910218611956,2019,1,3346.0,523.0,469.0,76.0,13,0,6,7,-32767
561883,2019-02-15,27.6603118721615,-114.910213462881,2019,1,712.0,227.0,90.0,29.0,13,0,6,7,-32767
561921,2019-02-15,27.6592246816472,-114.909930095113,2019,1,852.0,335.0,113.0,46.0,12,0,5,7,-32767
561922,2019-02-15,27.65949533302,-114.909924945506,2019,1,2754.0,692.0,380.0,97.0,12,0,5,7,-32767
561923,2019-02-15,27.6597659843813,-114.909919795828,2019,1,4170.0,761.0,545.0,93.0,12,0,5,7,-32767
561924,2019-02-15,27.6600366357311,-114.909914646077,2019,1,3396.0,527.0,480.0,78.0,13,0,6,7,-32767
561925,2019-02-15,27.6603072870695,-114.909909496255,2019,1,601.0,223.0,76.0,28.0,13,0,7,6,-32767
561964,2019-02-15,27.6589494447673,-114.909631281832,2019,1,686.0,294.0,90.0,39.0,11,0,4,7,-32767
561965,2019-02-15,27.6592200960991,-114.909626131549,2019,1,1222.0,392.0,167.0,54.0,12,0,5,7,-32767
561966,2019-02-15,27.6594907474194,-114.909620981194,2019,1,2350.0,625.0,332.0,91.0,12,0,5,7,-32767
561967,2019-02-15,27.6597613987282,-114.909615830768,2019,1,3793.0,703.0,515.0,95.0,12,0,5,7,-32767
561968,2019-02-15,27.6600320500256,-114.90961068027,2019,1,3463.0,501.0,492.0,75.0,13,0,6,7,-32767
561969,2019-02-15,27.6603027013115,-114.9096055297,2019,1,821.0,258.0,107.0,34.0,13,0,7,6,-32767
562006,2019-02-15,27.658674207315,-114.909332470045,2019,1,718.0,314.0,95.0,42.0,11,0,4,7,-32767
562007,2019-02-15,27.6589448586058,-114.909327319087,2019,1,1930.0,566.0,272.0,81.0,12,0,5,7,-32767
562008,2019-02-15,27.6592155098851,-114.909322168056,2019,1,3056.0,637.0,433.0,94.0,12,0,5,7,-32767
562009,2019-02-15,27.6594861611529,-114.909317016954,2019,1,3857.0,692.0,529.0,95.0,12,0,5,7,-32767
562010,2019-02-15,27.6597568124093,-114.90931186578,2019,1,4401.0,751.0,577.0,91.0,12,0,5,7,-32767
562011,2019-02-15,27.6600274636543,-114.909306714534,2019,1,3997.0,555.0,557.0,77.0,13,0,6,7,-32767
562012,2019-02-15,27.6602981148877,-114.909301563216,2019,1,1240.0,276.0,163.0,37.0,14,0,7,7,-32767
562042,2019-02-15,27.65866962054,-114.909028508119,2019,1,1151.0,501.0,161.0,71.0,11,0,4,7,-32767
562043,2019-02-15,27.6589402717784,-114.909023356413,2019,1,2224.0,653.0,317.0,95.0,12,0,5,7,-32767
562044,2019-02-15,27.6592109230052,-114.909018204635,2019,1,3482.0,715.0,480.0,98.0,12,0,5,7,-32767
562045,2019-02-15,27.6594815742206,-114.909013052785,2019,1,4376.0,751.0,574.0,92.0,12,0,5,7,-32767
562046,2019-02-15,27.6597522254245,-114.909007900864,2019,1,4685.0,767.0,602.0,89.0,12,0,5,7,-32767
562047,2019-02-15,27.660022876617,-114.90900274887,2019,1,4363.0,624.0,598.0,82.0,13,0,6,7,-32767
562048,2019-02-15,27.6602935277981,-114.908997596805,2019,1,1908.0,361.0,260.0,51.0,13,0,7,6,-32767
562062,2019-02-15,27.6640826431293,-114.908925460351,2019,1,158.0,158.0,20.0,20.0,11,0,5,6,-32767
562072,2019-02-15,27.658394381902,-114.908729698647,2019,1,863.0,454.0,120.0,63.0,10,0,3,7,-32767
562073,2019-02-15,27.6586650330993,-114.908724546265,2019,1,2402.0,776.0,338.0,109.0,11,0,4,7,-32767
562074,2019-02-15,27.6589356842851,-114.908719393812,2019,1,2509.0,609.0,353.0,89.0,12,0,5,7,-32767
562075,2019-02-15,27.6592063354595,-114.908714241286,2019,1,3700.0,630.0,514.0,88.0,12,0,5,7,-32767
562076,2019-02-15,27.6594769866224,-114.908709088689,2019,1,4592.0,730.0,604.0,88.0,12,0,5,7,-32767
562077,2019-02-15,27.6597476377739,-114.908703936019,2019,1,4787.0,763.0,617.0,88.0,12,0,5,7,-32767
562078,2019-02-15,27.6600182889139,-114.908698783278,2019,1,3832.0,648.0,534.0,89.0,13,0,6,7,-32767
562079,2019-02-15,27.6602889400425,-114.908693630466,2019,1,1597.0,345.0,216.0,48.0,13,0,7,6,-32767
562080,2019-02-15,27.6605595911596,-114.908688477581,2019,1,82.0,82.0,10.0,10.0,14,0,7,7,-32767
562097,2019-02-15,27.6583897938479,-114.908425737613,2019,1,945.0,497.0,132.0,70.0,10,0,3,7,-32767
562098,2019-02-15,27.6586604449927,-114.908420584483,2019,1,2597.0,767.0,364.0,109.0,11,0,4,7,-32767
562099,2019-02-15,27.6589310961261,-114.908415431282,2019,1,3428.0,664.0,482.0,95.0,12,0,5,7,-32767
562100,2019-02-15,27.659201747248,-114.908410278009,2019,1,3284.0,572.0,461.0,84.0,12,0,5,7,-32767
562101,2019-02-15,27.6594723983584,-114.908405124664,2019,1,3989.0,699.0,539.0,92.0,12,0,5,7,-32767
562102,2019-02-15,27.6597430494574,-114.908399971247,2019,1,4612.0,705.0,607.0,87.0,13,0,6,7,-32767
562103,2019-02-15,27.660013700545,-114.908394817758,2019,1,3577.0,530.0,510.0,79.0,13,0,6,7,-32767
562104,2019-02-15,27.660284351621,-114.908389664198,2019,1,1267.0,323.0,170.0,44.0,14,0,7,7,-32767
562105,2019-02-15,27.6605550026857,-114.908384510565,2019,1,202.0,137.0,25.0,17.0,14,0,7,7,-32767
562120,2019-02-15,27.6583852051279,-114.90812177665,2019,1,857.0,371.0,116.0,51.0,11,0,4,7,-32767
562121,2019-02-15,27.6586558562203,-114.908116622773,2019,1,2512.0,736.0,354.0,105.0,11,0,4,7,-32767
562122,2019-02-15,27.6589265073011,-114.908111468824,2019,1,3886.0,646.0,537.0,89.0,12,0,5,7,-32767
562123,2019-02-15,27.6591971583706,-114.908106314803,2019,1,3622.0,581.0,512.0,85.0,12,0,5,7,-32767
562124,2019-02-15,27.6594678094286,-114.908101160711,2019,1,3877.0,681.0,531.0,93.0,12,0,5,7,-32767
562125,2019-02-15,27.6597384604751,-114.908096006546,2019,1,4350.0,675.0,585.0,87.0,13,0,6,7,-32767
562126,2019-02-15,27.6600091115101,-114.90809085231,2019,1,2667.0,509.0,377.0,74.0,13,0,6,7,-32767
562127,2019-02-15,27.6602797625337,-114.908085698002,2019,1,1077.0,294.0,143.0,39.0,13,0,7,6,-32767
562128,2019-02-15,27.6605504135458,-114.908080543622,2019,1,74.0,74.0,8.0,8.0,14,0,7,7,-32767
562142,2019-02-15,27.6583806157421,-114.907817815759,2019,1,990.0,435.0,137.0,61.0,11,0,4,7,-32767
562143,2019-02-15,27.658651266782,-114.907812661134,2019,1,1739.0,555.0,244.0,79.0,11,0,4,7,-32767
562144,2019-02-15,27.6589219178104,-114.907807506438,2019,1,2840.0,593.0,400.0,87.0,12,0,5,7,-32767
562145,2019-02-15,27.6591925688273,-114.90780235167,2019,1,3553.0,617.0,497.0,88.0,12,0,5,7,-32767
562146,2019-02-15,27.6594632198328,-114.907797196829,2019,1,4112.0,716.0,551.0,93.0,12,0,5,7,-32767
562147,2019-02-15,27.6597338708269,-114.907792041917,2019,1,4182.0,661.0,568.0,88.0,13,0,6,7,-32767
562148,2019-02-15,27.6600045218094,-114.907786886934,2019,1,2093.0,425.0,289.0,61.0,13,0,7,6,-32767
562149,2019-02-15,27.6602751727805,-114.907781731878,2019,1,525.0,197.0,66.0,25.0,14,0,7,7,-32767
